INFO 2024-04-10 11:35:20,613 - Epoch 40: loss =  20586.50586
INFO 2024-04-10 11:35:20,977 - Model saved.
INFO 2024-04-10 11:40:26,939 - Epoch 41: loss =  19019.09961
INFO 2024-04-10 11:45:41,321 - Epoch 42: loss =  16659.97461
INFO 2024-04-10 11:50:52,528 - Epoch 43: loss =  16893.67773
INFO 2024-04-10 11:55:59,866 - Epoch 44: loss =  17194.11914
INFO 2024-04-10 12:01:08,235 - Epoch 45: loss =  16480.04492
INFO 2024-04-10 12:06:13,143 - Epoch 46: loss =  18574.25000
INFO 2024-04-10 12:11:19,498 - Epoch 47: loss =  17448.52930
INFO 2024-04-10 12:16:25,080 - Epoch 48: loss =  16535.54883
INFO 2024-04-10 12:21:30,001 - Epoch 49: loss =  15688.40039
INFO 2024-04-10 12:26:36,162 - Epoch 50: loss =  20092.49805
INFO 2024-04-10 12:26:36,586 - Model saved.
INFO 2024-04-10 12:31:44,130 - Epoch 51: loss =  17384.82422
INFO 2024-04-10 12:36:54,093 - Epoch 52: loss =  17101.44336
INFO 2024-04-10 12:41:59,062 - Epoch 53: loss =  17855.14062
INFO 2024-04-10 12:47:03,662 - Epoch 54: loss =  15909.46875
INFO 2024-04-10 12:52:09,619 - Epoch 55: loss =  21279.41602
INFO 2024-04-10 12:57:17,748 - Epoch 56: loss =  16344.33594
INFO 2024-04-10 13:02:24,878 - Epoch 57: loss =  18981.06641
INFO 2024-04-10 13:07:30,982 - Epoch 58: loss =  15912.33301
INFO 2024-04-10 13:12:40,820 - Epoch 59: loss =  15901.29492
INFO 2024-04-10 13:17:49,799 - Epoch 60: loss =  15730.06836
INFO 2024-04-10 13:17:50,191 - Model saved.
